order_id,order_date,revenue,region,product_category,customer_type,marketing_channel,units,discount_percent,gross_margin,payment_method
ORD-DYLO-000273,2025-01-06,58.35,South,Accessories,Returning,Organic,2,7.54,30.50,Card
ORD-JQFK-000274,2025-01-06,1007.74,West,Electronics,Returning,Referral,4,4.79,267.39,Wallet
ORD-IPJV-000275,2025-01-06,84.48,South,Sports,Returning,Email,1,8.88,29.70,Card
ORD-VEXQ-000276,2025-01-06,136.20,East,Beauty,Returning,Organic,4,12.98,60.21,COD
ORD-LQON-000277,2025-01-06,95.11,Central,Home,Returning,Organic,1,0.00,33.44,Card
ORD-WLZJ-000278,2025-01-06,141.78,West,Electronics,Returning,Organic,1,12.86,32.40,Card
ORD-ATTM-000279,2025-01-06,201.07,East,Home,Returning,Email,2,6.36,72.93,Card
ORD-SFUD-000280,2025-01-06,281.40,West,Home,Returning,Organic,3,4.61,100.71,Card
ORD-UUWI-000281,2025-01-06,90.48,South,Home,New,Referral,1,11.34,28.23,Card
ORD-ZZWN-000282,2025-01-06,193.19,North,Electronics,Returning,Referral,1,4.38,49.27,Bank Transfer
ORD-FUWC-000283,2025-01-06,60.54,West,Apparel,Returning,Social,1,1.66,27.66,Card
ORD-STMB-000284,2025-01-06,122.99,West,Accessories,New,Paid Search,5,14.82,56.89,Card
ORD-VVHM-000285,2025-01-06,235.04,West,Electronics,New,Paid Search,1,9.93,54.67,Card
ORD-SORB-000286,2025-01-06,69.91,West,Beauty,Returning,Email,2,12.25,29.42,Bank Transfer
ORD-TEKG-000287,2025-01-06,212.73,East,Sports,Returning,Email,2,4.89,76.86,Card
ORD-MECQ-000288,2025-01-06,55.73,South,Apparel,New,Organic,1,2.11,23.59,Card
ORD-UQIS-000289,2025-01-06,216.67,West,Electronics,Returning,Email,1,9.69,51.20,Card
ORD-PIQQ-000290,2025-01-06,183.31,West,Electronics,Returning,Organic,1,12.33,38.48,Card
ORD-RSKV-000291,2025-01-06,164.44,North,Sports,Returning,Organic,2,8.57,58.31,COD
ORD-MZQT-000292,2025-01-06,58.29,North,Apparel,New,Social,1,0.31,25.61,COD
ORD-QIOJ-000293,2025-01-06,672.44,East,Electronics,Returning,Email,4,15.20,130.46,Bank Transfer
ORD-SXCY-000294,2025-01-07,87.98,East,Home,Returning,Email,1,13.91,28.46,Card
ORD-DLMY-000295,2025-01-07,89.55,North,Sports,Returning,Referral,1,5.76,34.83,Wallet
ORD-JMTM-000296,2025-01-07,319.12,North,Electronics,New,Paid Search,2,13.07,68.99,Card
ORD-PODX-000297,2025-01-07,57.16,East,Apparel,Returning,Email,1,3.55,26.19,Card
ORD-JDDG-000298,2025-01-07,172.72,South,Electronics,New,Paid Search,1,14.10,32.34,Bank Transfer
ORD-RTVP-000299,2025-01-07,295.86,South,Home,New,Organic,3,11.02,100.05,COD
ORD-KVAV-000300,2025-01-07,354.37,East,Electronics,Returning,Organic,2,12.06,72.40,COD
ORD-JNUQ-000301,2025-01-07,19.85,East,Accessories,New,Social,1,11.54,8.87,Card
ORD-WGSM-000302,2025-01-07,80.64,North,Accessories,New,Paid Search,3,7.56,40.70,Bank Transfer
ORD-AICF-000303,2025-01-07,115.31,West,Apparel,New,Paid Search,2,5.37,50.14,Card
ORD-QMRZ-000304,2025-01-07,144.63,South,Sports,Returning,Email,2,0.00,58.93,Wallet
ORD-ALVZ-000305,2025-01-07,56.74,Central,Accessories,Returning,Paid Search,2,6.57,28.29,Card
ORD-HFDB-000306,2025-01-07,201.14,Central,Home,Returning,Paid Search,2,11.95,58.31,Wallet
ORD-JCXP-000307,2025-01-07,100.85,South,Sports,New,Social,2,12.46,37.68,Card
ORD-UWZO-000308,2025-01-07,255.58,South,Home,Returning,Social,3,3.37,87.74,Card
ORD-SBMI-000309,2025-01-07,286.81,South,Sports,New,Referral,4,9.02,104.09,Card
ORD-JPJX-000310,2025-01-07,37.25,West,Beauty,New,Organic,1,11.92,16.84,Card
ORD-QBMA-000311,2025-01-07,504.05,Central,Electronics,New,Organic,3,13.90,98.29,Card
ORD-IHYN-000312,2025-01-07,66.14,East,Beauty,New,Social,2,12.17,28.88,Card
ORD-CDYY-000313,2025-01-07,206.32,North,Electronics,Returning,Email,1,5.25,55.46,Wallet
ORD-JNGC-000314,2025-01-07,135.85,South,Electronics,Returning,Social,1,9.17,37.31,Card
ORD-YKJN-000315,2025-01-07,56.63,South,Apparel,Returning,Email,1,4.39,24.56,Card
ORD-JJLZ-000316,2025-01-07,46.07,East,Accessories,Returning,Email,2,13.30,21.68,Card
ORD-GAEI-000317,2025-01-07,177.72,West,Electronics,Returning,Organic,1,10.30,40.87,Wallet
ORD-GEKE-000318,2025-01-07,238.14,East,Apparel,Returning,Social,5,9.68,93.97,Card
ORD-PQSC-000319,2025-01-07,181.99,West,Electronics,New,Social,1,7.02,47.68,Wallet
ORD-AWAH-000320,2025-01-07,130.51,West,Beauty,Returning,Email,3,6.15,64.33,Card
ORD-ZXHO-000321,2025-01-07,214.73,South,Electronics,New,Referral,1,9.20,53.47,Wallet
ORD-CCCE-000322,2025-01-07,75.21,East,Sports,Returning,Organic,1,13.99,24.75,Wallet
ORD-HHOP-000323,2025-01-07,160.22,East,Home,New,Social,2,7.83,53.06,COD
ORD-WFXN-000324,2025-01-07,151.75,North,Beauty,New,Paid Search,4,15.24,65.37,Card
ORD-UVOQ-000325,2025-01-07,163.60,West,Electronics,New,Social,1,8.71,37.32,Card
ORD-HYFT-000326,2025-01-07,56.21,North,Apparel,New,Paid Search,1,11.13,21.17,Card
ORD-NKBM-000327,2025-01-07,312.25,East,Home,New,Paid Search,5,18.06,83.96,Bank Transfer
ORD-DGBB-000328,2025-01-07,44.66,West,Accessories,New,Social,2,15.32,21.23,Card
ORD-PJQR-000329,2025-01-07,42.89,East,Accessories,New,Social,2,7.40,22.26,Wallet
ORD-NUEY-000330,2025-01-07,617.66,North,Electronics,Returning,Paid Search,4,13.40,109.66,Bank Transfer
ORD-IIHG-000331,2025-01-07,80.85,West,Home,New,Social,1,6.74,25.60,Card
ORD-LPOW-000332,2025-01-07,260.00,Central,Sports,New,Email,3,14.01,89.24,Card
ORD-ETVO-000333,2025-01-07,206.24,East,Sports,New,Social,3,7.69,71.37,COD
ORD-RTYU-000334,2025-01-07,78.62,South,Beauty,Returning,Social,2,7.08,37.47,Wallet
ORD-CUSE-000335,2025-01-07,442.07,West,Electronics,Returning,Referral,2,10.66,110.80,Card
ORD-KFUS-000336,2025-01-07,228.39,Central,Sports,New,Referral,3,14.10,73.06,Card
ORD-MQEC-000337,2025-01-07,150.03,West,Home,Returning,Email,2,15.45,42.29,Card
ORD-TVVK-000338,2025-01-07,238.73,East,Home,New,Referral,3,9.28,84.89,Wallet
ORD-RHZS-000339,2025-01-07,96.88,North,Beauty,Returning,Email,3,12.76,43.75,Card
ORD-PNOJ-000340,2025-01-08,364.17,Central,Apparel,Returning,Organic,5,7.52,145.04,Wallet
ORD-VOIO-000341,2025-01-08,351.12,West,Electronics,Returning,Organic,2,5.23,99.94,Card
ORD-XCBS-000342,2025-01-08,76.05,West,Sports,Returning,Organic,1,14.34,27.37,Card
ORD-GXDG-000343,2025-01-08,157.95,Central,Sports,Returning,Organic,2,4.16,63.44,Bank Transfer
ORD-JFZK-000344,2025-01-08,332.33,East,Home,New,Social,4,7.36,108.54,Card
ORD-EUJF-000345,2025-01-08,221.63,East,Electronics,New,Organic,1,3.72,57.63,Card
ORD-FBLL-000346,2025-01-08,180.21,East,Apparel,Returning,Organic,4,7.21,76.45,Wallet
ORD-DQTK-000347,2025-01-08,191.55,East,Home,Returning,Social,2,8.08,58.17,Card
ORD-MZXW-000348,2025-01-08,361.67,East,Electronics,Returning,Social,2,12.69,101.04,Card
ORD-GNOF-000349,2025-01-08,32.39,South,Beauty,New,Paid Search,1,14.97,13.61,Card
ORD-RAXG-000350,2025-01-08,24.98,North,Accessories,New,Paid Search,1,11.62,12.03,Card
ORD-YOXU-000351,2025-01-08,71.19,Central,Home,New,Email,1,13.30,21.02,Card
ORD-FPWM-000352,2025-01-08,147.98,North,Home,Returning,Organic,2,3.69,57.26,Card
ORD-TTMJ-000353,2025-01-08,173.60,South,Home,Returning,Organic,2,2.79,63.21,Card
ORD-EPXO-000354,2025-01-08,325.77,South,Electronics,New,Paid Search,2,10.81,73.21,Card
ORD-PMVY-000355,2025-01-08,154.59,North,Home,New,Social,2,9.04,52.67,Bank Transfer
ORD-DHWY-000356,2025-01-08,87.60,Central,Sports,New,Organic,1,5.63,33.30,Bank Transfer
ORD-FFHJ-000357,2025-01-08,88.88,West,Sports,Returning,Organic,1,4.98,33.10,Card
ORD-AVYE-000358,2025-01-08,194.20,Central,Home,New,Paid Search,3,12.99,60.15,Card
ORD-ALIL-000359,2025-01-08,82.27,North,Home,Returning,Email,1,9.71,26.97,Card
ORD-RHCC-000360,2025-01-08,91.42,East,Beauty,New,Referral,2,13.79,41.46,Card
ORD-KUIH-000361,2025-01-08,22.55,North,Accessories,Returning,Email,1,11.19,11.18,COD
ORD-WAIN-000362,2025-01-08,773.94,East,Electronics,New,Paid Search,4,11.40,181.61,Card
ORD-IGBD-000363,2025-01-08,170.02,South,Electronics,New,Paid Search,1,13.86,32.08,Card
ORD-ZMTI-000364,2025-01-08,142.95,Central,Apparel,Returning,Organic,3,9.01,56.98,Card
ORD-HLVB-000365,2025-01-08,431.27,Central,Electronics,Returning,Paid Search,2,9.04,99.36,Card
ORD-AHMJ-000366,2025-01-08,67.10,Central,Beauty,Returning,Email,2,9.55,32.97,Card
ORD-PLAS-000367,2025-01-08,208.37,Central,Home,Returning,Paid Search,2,3.91,76.02,Wallet
ORD-GMTY-000368,2025-01-08,196.01,East,Electronics,New,Referral,1,5.87,47.79,Card
ORD-NEZS-000369,2025-01-08,197.35,Central,Beauty,New,Referral,5,10.54,97.82,COD
ORD-EEQJ-000370,2025-01-08,154.53,West,Apparel,Returning,Organic,3,5.35,65.23,Bank Transfer
ORD-WQGH-000371,2025-01-08,422.38,Central,Electronics,New,Paid Search,2,11.26,106.99,Card
ORD-OVDE-000372,2025-01-08,222.71,West,Sports,New,Organic,3,15.17,74.32,Bank Transfer
ORD-DTTB-000373,2025-01-08,198.84,West,Electronics,New,Paid Search,1,8.73,46.26,Wallet
ORD-RQYM-000374,2025-01-08,157.05,West,Home,New,Paid Search,2,11.97,51.05,Card
ORD-YFWW-000375,2025-01-08,265.93,West,Home,Returning,Email,3,5.47,96.84,Card
ORD-VFMN-000376,2025-01-08,75.71,South,Beauty,Returning,Referral,2,9.51,35.74,Card
ORD-DHWJ-000377,2025-01-08,522.87,East,Electronics,New,Social,3,10.56,120.78,Card
ORD-TXND-000378,2025-01-08,202.58,East,Sports,Returning,Paid Search,2,9.07,75.20,Card
ORD-EJUU-000379,2025-01-08,87.34,West,Beauty,Returning,Organic,2,5.01,40.72,Card
ORD-HDTV-000380,2025-01-08,409.10,Central,Home,New,Paid Search,5,14.32,130.02,Card
ORD-GMKM-000381,2025-01-08,80.97,Central,Home,Returning,Social,1,15.54,23.42,Card
ORD-YVMY-000382,2025-01-08,90.63,East,Sports,Returning,Paid Search,1,7.95,32.93,Card
ORD-LJIH-000383,2025-01-08,28.02,North,Accessories,New,Organic,1,12.09,12.26,Card
ORD-WSQS-000384,2025-01-08,65.47,North,Sports,New,Social,1,14.02,22.43,Wallet
ORD-NMSV-000385,2025-01-08,184.71,West,Home,Returning,Social,2,3.60,67.12,COD
ORD-TBOB-000386,2025-01-08,74.68,North,Home,New,Referral,1,7.42,24.27,Wallet
ORD-ZBYR-000387,2025-01-08,411.96,North,Electronics,New,Referral,2,13.93,86.06,Card
ORD-ABNO-000388,2025-01-08,147.76,East,Electronics,New,Paid Search,1,18.51,24.86,Card
ORD-REQF-000389,2025-01-08,579.84,West,Electronics,Returning,Organic,3,5.77,127.83,Card
ORD-AWZD-000390,2025-01-08,240.04,North,Home,New,Email,4,13.98,69.53,Card
ORD-DOPD-000391,2025-01-08,83.72,West,Sports,Returning,Social,1,9.95,28.23,Card
ORD-FHZV-000392,2025-01-08,197.18,North,Home,Returning,Paid Search,2,7.04,65.28,Wallet
ORD-QTBX-000393,2025-01-08,62.29,North,Apparel,New,Email,1,10.31,23.50,Card
ORD-UIAE-000394,2025-01-08,83.14,Central,Home,Returning,Social,1,4.26,30.48,Card
ORD-ZOCS-000395,2025-01-09,364.92,West,Electronics,New,Social,2,14.92,84.97,Wallet
ORD-VHWQ-000396,2025-01-09,214.10,North,Electronics,Returning,Referral,1,7.69,54.04,Card
ORD-MJVE-000397,2025-01-09,77.90,Central,Home,New,Social,1,9.61,26.39,Card
ORD-PDWU-000398,2025-01-09,48.05,Central,Accessories,New,Email,2,9.43,24.70,Card
ORD-JDMI-000399,2025-01-09,171.02,East,Sports,Returning,Paid Search,2,5.42,60.90,Card
ORD-VQEU-000400,2025-01-09,131.99,West,Accessories,New,Paid Search,5,14.38,59.28,Bank Transfer
ORD-HHZS-000401,2025-01-09,182.67,North,Electronics,Returning,Organic,1,12.31,40.35,Card
ORD-ICIR-000402,2025-01-09,420.02,Central,Home,Returning,Email,4,7.19,148.69,Bank Transfer
ORD-KHWK-000403,2025-01-09,182.20,North,Electronics,New,Social,1,6.44,42.85,COD
ORD-MCSI-000404,2025-01-09,437.39,Central,Sports,Returning,Paid Search,5,7.64,156.38,Bank Transfer
ORD-VMFJ-000405,2025-01-09,89.49,West,Beauty,New,Social,3,12.94,37.40,Card
ORD-NDXF-000406,2025-01-09,96.49,South,Sports,Returning,Paid Search,1,4.27,36.04,Wallet
ORD-HSRD-000407,2025-01-09,19.37,Central,Accessories,Returning,Referral,1,7.77,9.64,Card
ORD-ZKAU-000408,2025-01-09,113.38,Central,Home,New,Referral,1,10.85,33.82,COD
ORD-EKRS-000409,2025-01-09,154.80,Central,Home,Returning,Organic,2,3.49,61.95,Wallet
ORD-IDVY-000410,2025-01-09,36.69,North,Beauty,Returning,Social,1,8.74,18.09,Card
ORD-YARU-000411,2025-01-09,171.85,South,Electronics,New,Organic,1,18.29,32.86,Wallet
ORD-DNUR-000412,2025-01-09,79.44,South,Beauty,Returning,Paid Search,2,0.00,41.07,Bank Transfer
ORD-BFSC-000413,2025-01-09,146.18,North,Home,Returning,Social,2,4.31,49.01,Wallet
ORD-ZFAG-000414,2025-01-09,65.12,East,Sports,Returning,Email,1,8.05,22.72,Wallet
ORD-RLWP-000415,2025-01-09,162.93,West,Electronics,New,Organic,1,8.17,42.06,Card
ORD-PAFC-000416,2025-01-09,105.80,West,Sports,Returning,Email,1,3.25,39.06,Card
ORD-GULZ-000417,2025-01-09,165.52,Central,Apparel,Returning,Paid Search,2,1.33,76.02,COD
ORD-NAJA-000418,2025-01-09,131.66,South,Beauty,New,Email,3,6.97,61.45,COD
ORD-QYPI-000419,2025-01-09,50.46,South,Apparel,Returning,Email,1,11.16,20.56,Card
ORD-ZATG-000420,2025-01-09,225.95,Central,Home,New,Social,3,17.44,63.25,Card
ORD-PZEC-000421,2025-01-09,28.85,Central,Accessories,Returning,Email,1,9.42,14.29,Wallet
ORD-PIKB-000422,2025-01-09,199.56,North,Electronics,New,Paid Search,1,10.50,49.80,Bank Transfer
ORD-MBOO-000423,2025-01-09,121.60,Central,Accessories,Returning,Organic,5,5.79,59.60,Card
ORD-VPZA-000424,2025-01-09,55.73,East,Beauty,New,Paid Search,2,19.18,22.06,COD
ORD-QZUZ-000425,2025-01-09,56.04,Central,Apparel,New,Paid Search,1,13.08,20.90,Wallet
ORD-XJCS-000426,2025-01-09,394.83,South,Electronics,New,Social,3,15.36,79.34,Wallet
ORD-NQOD-000427,2025-01-09,118.58,Central,Beauty,Returning,Social,3,2.18,62.10,Wallet
ORD-QLLT-000428,2025-01-09,296.24,West,Electronics,New,Organic,2,9.83,69.87,Wallet
ORD-CHSH-000429,2025-01-09,167.80,East,Home,Returning,Social,2,15.36,53.22,Wallet
ORD-KFKX-000430,2025-01-09,303.52,Central,Sports,Returning,Email,3,0.00,121.75,Card
ORD-BIGQ-000431,2025-01-09,75.31,East,Beauty,New,Social,2,11.61,33.19,Card
ORD-FEZB-000432,2025-01-09,168.36,East,Home,New,Paid Search,2,16.12,45.70,COD
ORD-PSOB-000433,2025-01-09,830.00,West,Electronics,Returning,Organic,4,7.66,221.45,Card
ORD-MCWS-000434,2025-01-09,225.86,North,Apparel,New,Email,4,7.46,90.87,Bank Transfer
ORD-TUJN-000435,2025-01-09,74.10,Central,Home,Returning,Organic,1,7.24,23.96,Wallet
ORD-MKDS-000436,2025-01-09,136.78,East,Electronics,Returning,Social,1,11.23,28.12,Card
ORD-QQRD-000437,2025-01-09,21.34,Central,Accessories,New,Email,1,15.38,9.67,Card
ORD-ZVUU-000438,2025-01-09,19.40,Central,Accessories,Returning,Email,1,10.08,9.69,Card
ORD-MOLO-000439,2025-01-09,155.73,West,Beauty,New,Organic,4,11.85,73.74,Card
ORD-LFMO-000440,2025-01-09,92.68,East,Sports,Returning,Email,1,9.04,31.23,Card
ORD-OIDI-000441,2025-01-09,96.90,South,Beauty,Returning,Social,3,12.01,43.87,Card
ORD-JUKO-000442,2025-01-10,524.24,West,Electronics,Returning,Paid Search,3,9.22,121.79,Card
ORD-KUAA-000443,2025-01-10,194.13,West,Home,Returning,Email,2,0.93,78.28,Wallet
ORD-KLBV-000444,2025-01-10,242.11,Central,Electronics,Returning,Email,1,9.40,60.41,Card
ORD-SIKB-000445,2025-01-10,62.35,South,Beauty,New,Paid Search,2,19.16,24.93,Card
ORD-CMGI-000446,2025-01-10,945.32,North,Electronics,New,Paid Search,5,11.49,208.64,Card
ORD-ZBXB-000447,2025-01-10,288.54,South,Home,New,Referral,3,8.04,96.55,Card
ORD-DAJL-000448,2025-01-10,164.74,West,Electronics,New,Paid Search,1,11.89,35.44,Wallet
ORD-DVUP-000449,2025-01-10,183.45,West,Electronics,New,Referral,1,17.45,37.71,Card
ORD-QCWM-000450,2025-01-10,256.03,South,Home,New,Referral,3,8.80,89.17,Bank Transfer
ORD-DJIP-000451,2025-01-10,400.12,West,Electronics,Returning,Organic,2,9.45,89.61,COD
ORD-TYYG-000452,2025-01-10,24.49,South,Accessories,Returning,Organic,1,6.44,12.02,Card
ORD-YOFC-000453,2025-01-10,53.86,North,Accessories,Returning,Referral,2,14.62,26.27,Card
ORD-HMUB-000454,2025-01-10,166.71,West,Electronics,New,Social,1,16.43,34.24,Card
ORD-DBAD-000455,2025-01-10,188.47,East,Home,Returning,Organic,2,4.32,67.79,Wallet
ORD-XLBY-000456,2025-01-10,227.53,North,Apparel,Returning,Paid Search,4,8.25,101.08,Card
ORD-SABS-000457,2025-01-10,155.33,West,Apparel,Returning,Organic,3,4.73,65.14,Wallet
ORD-SVVF-000458,2025-01-10,351.05,West,Electronics,Returning,Social,2,7.99,87.45,Bank Transfer
ORD-PRSP-000459,2025-01-10,95.55,North,Apparel,New,Email,2,13.29,35.66,Wallet
ORD-TKIS-000460,2025-01-10,139.73,South,Electronics,New,Social,1,14.38,25.70,Card
ORD-VTET-000461,2025-01-10,176.97,West,Electronics,New,Email,1,11.78,46.55,Card
ORD-TIPI-000462,2025-01-10,929.46,South,Electronics,Returning,Social,4,5.08,233.18,COD
ORD-QMNZ-000463,2025-01-10,149.35,North,Sports,New,Paid Search,2,10.50,52.27,Card
ORD-CMCW-000464,2025-01-10,23.73,East,Accessories,New,Paid Search,1,6.21,12.26,Wallet
ORD-LXTD-000465,2025-01-10,325.61,West,Sports,New,Referral,5,2.68,134.68,Card
ORD-FJPI-000466,2025-01-10,393.11,East,Sports,Returning,Organic,5,3.83,164.48,Bank Transfer
ORD-GGOP-000467,2025-01-10,137.70,Central,Apparel,Returning,Paid Search,3,15.98,52.68,Wallet
ORD-WMHG-000468,2025-01-10,164.25,East,Apparel,Returning,Social,3,9.27,59.86,Card
ORD-TMVW-000469,2025-01-10,74.87,West,Beauty,New,Paid Search,2,8.99,33.43,Card
ORD-ADOS-000470,2025-01-10,168.96,South,Sports,Returning,Email,2,7.07,63.17,Wallet
ORD-VZCK-000471,2025-01-10,201.54,North,Sports,Returning,Email,3,0.00,83.31,Card
ORD-TLWN-000472,2025-01-10,196.10,North,Electronics,Returning,Organic,1,7.76,48.77,Card
ORD-CEXF-000473,2025-01-10,412.61,South,Electronics,Returning,Email,2,10.98,100.30,Card
ORD-DFNG-000474,2025-01-10,176.76,East,Beauty,New,Organic,5,5.35,86.33,Bank Transfer
ORD-VECV-000475,2025-01-10,113.33,West,Apparel,New,Organic,2,9.35,47.95,Wallet
ORD-WNUB-000476,2025-01-10,213.29,East,Electronics,Returning,Email,1,6.59,51.94,COD
ORD-KFCL-000477,2025-01-10,407.41,North,Home,Returning,Paid Search,4,9.95,140.68,COD
ORD-OJAA-000478,2025-01-10,169.69,West,Sports,Returning,Email,2,10.91,60.36,Wallet
ORD-LHVC-000479,2025-01-10,153.24,East,Sports,Returning,Email,2,8.71,54.64,Card
ORD-VYRD-000480,2025-01-10,65.77,West,Sports,New,Social,1,15.96,19.93,Card
ORD-RBEK-000481,2025-01-10,172.39,West,Electronics,Returning,Email,1,9.73,43.78,Card
ORD-YCNM-000482,2025-01-10,339.81,West,Electronics,Returning,Email,2,10.16,74.26,Card
ORD-REXN-000483,2025-01-10,295.83,Central,Home,New,Paid Search,4,9.85,100.57,Card
ORD-KFLW-000484,2025-01-10,102.89,South,Apparel,Returning,Paid Search,2,8.73,43.02,Card
ORD-KDVP-000485,2025-01-10,413.25,West,Electronics,Returning,Organic,2,6.75,117.18,Card
ORD-YEXB-000486,2025-01-10,416.08,West,Electronics,New,Referral,3,18.28,77.71,Card
ORD-FWMK-000487,2025-01-10,131.51,Central,Beauty,Returning,Organic,3,3.60,66.50,Bank Transfer
ORD-QDWD-000488,2025-01-10,30.19,North,Beauty,New,Organic,1,15.32,12.09,Wallet
ORD-ILSS-000489,2025-01-10,177.96,Central,Sports,New,Social,3,12.66,60.38,Card
ORD-LDCE-000490,2025-01-10,232.51,Central,Home,Returning,Paid Search,2,0.95,82.25,Bank Transfer
ORD-WUHU-000491,2025-01-10,733.53,East,Electronics,New,Paid Search,4,3.15,198.22,COD
ORD-XNIQ-000492,2025-01-10,49.88,East,Accessories,New,Paid Search,2,3.11,24.75,COD
ORD-KLAN-000493,2025-01-10,32.18,South,Beauty,New,Social,1,12.28,13.18,Card
ORD-ALMP-000494,2025-01-10,22.11,Central,Accessories,New,Organic,1,13.39,10.65,Bank Transfer
ORD-SRLE-000495,2025-01-10,146.31,West,Apparel,New,Email,3,14.93,53.39,Card
ORD-HBUV-000496,2025-01-10,47.37,North,Accessories,New,Organic,2,12.23,22.82,Bank Transfer
ORD-USWQ-000497,2025-01-10,122.90,North,Apparel,Returning,Organic,2,7.79,51.59,Bank Transfer
ORD-DFKV-000498,2025-01-10,195.86,West,Electronics,New,Social,1,7.55,45.53,Wallet
ORD-INDP-000499,2025-01-10,78.84,West,Home,Returning,Organic,1,13.27,24.98,Card
ORD-ZCHS-000500,2025-01-10,96.07,West,Beauty,Returning,Paid Search,3,6.68,45.01,Wallet
ORD-AMBJ-000501,2025-01-10,154.29,East,Apparel,New,Referral,3,11.46,62.41,Card
ORD-RFHG-000502,2025-01-11,75.36,South,Beauty,New,Organic,2,9.83,34.42,Wallet
ORD-JJAZ-000503,2025-01-11,210.69,West,Electronics,Returning,Email,1,2.03,59.43,Wallet
ORD-IQWZ-000504,2025-01-11,163.84,North,Home,New,Email,2,13.27,48.47,Card
ORD-SLCI-000505,2025-01-11,147.37,South,Sports,New,Organic,2,6.63,51.04,Card
ORD-QIRZ-000506,2025-01-11,69.03,East,Accessories,New,Email,3,11.63,35.59,Card
ORD-CQPO-000507,2025-01-11,75.78,East,Beauty,Returning,Social,2,0.75,37.04,Card
ORD-ZEZT-000508,2025-01-11,278.86,South,Sports,New,Email,3,7.25,95.43,COD
ORD-SIWI-000509,2025-01-11,812.73,West,Electronics,Returning,Email,5,4.29,217.31,Card
ORD-NACS-000510,2025-01-11,83.06,South,Beauty,Returning,Social,2,4.95,39.80,COD
ORD-IXWU-000511,2025-01-11,63.95,East,Accessories,Returning,Paid Search,2,2.97,33.56,Card
ORD-DZJS-000512,2025-01-11,149.16,East,Home,New,Social,2,15.91,42.17,Wallet
ORD-TWXS-000513,2025-01-11,166.11,Central,Electronics,New,Organic,1,15.01,33.38,Card
ORD-PCNN-000514,2025-01-11,189.76,West,Home,New,Paid Search,2,8.47,67.50,Card
ORD-FZXU-000515,2025-01-11,78.48,West,Home,Returning,Email,1,12.83,24.68,Bank Transfer
ORD-CUIA-000516,2025-01-11,24.66,South,Accessories,New,Email,1,9.17,12.09,COD
ORD-KGDB-000517,2025-01-11,28.84,East,Accessories,Returning,Paid Search,1,5.96,15.41,Bank Transfer
ORD-FJTK-000518,2025-01-11,69.58,Central,Accessories,New,Referral,3,11.42,32.83,Card
ORD-AXAQ-000519,2025-01-11,28.60,East,Accessories,Returning,Email,1,8.05,15.38,Bank Transfer
ORD-QNQJ-000520,2025-01-11,351.07,North,Electronics,New,Referral,2,12.66,83.38,Card
ORD-HHNS-000521,2025-01-11,510.55,East,Electronics,New,Paid Search,3,5.80,141.38,Card
ORD-KTUQ-000522,2025-01-11,144.82,East,Sports,New,Organic,2,11.85,50.66,Wallet
ORD-DEBQ-000523,2025-01-11,104.63,South,Home,Returning,Email,1,1.37,38.31,Card
ORD-NHTK-000524,2025-01-11,149.08,West,Home,Returning,Social,2,8.14,53.34,Card
ORD-PXEE-000525,2025-01-11,22.53,West,Accessories,New,Social,1,10.12,10.25,Card
ORD-OIFY-000526,2025-01-11,86.00,North,Accessories,Returning,Paid Search,3,3.39,45.09,Card
ORD-KNLL-000527,2025-01-11,39.46,East,Beauty,Returning,Email,1,15.56,17.19,COD
ORD-WCKN-000528,2025-01-11,95.07,East,Sports,Returning,Email,1,8.30,32.46,Wallet
ORD-EZPH-000529,2025-01-11,78.17,North,Beauty,New,Email,2,12.35,35.20,Bank Transfer
ORD-BGTF-000530,2025-01-11,84.98,South,Home,New,Referral,1,15.94,23.55,Card
ORD-TJWY-000531,2025-01-11,857.40,South,Electronics,New,Organic,4,10.61,201.64,Card
ORD-XQVT-000532,2025-01-11,88.54,East,Home,Returning,Organic,1,10.19,29.73,Card
ORD-UFNF-000533,2025-01-11,242.65,Central,Beauty,Returning,Paid Search,5,4.49,113.92,Card
ORD-QUHN-000534,2025-01-11,78.06,North,Home,New,Organic,1,10.36,20.25,Wallet
ORD-KOKV-000535,2025-01-11,79.71,North,Home,Returning,Social,1,12.86,23.49,COD
ORD-VCAK-000536,2025-01-11,82.69,North,Home,New,Organic,1,10.51,26.12,Bank Transfer
